id,url,lat,lon,filepath
1.86845E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An_oeuV0U_nqcBs4d9PVD-4ZKqjEZUGrrzdHYVmQAvB4hnyPCDGXSMC9r6Z7rCLeRBHVr3GJ1maT-9AurvoJEWXVejYZsK92L0-D2NDO7QRSEWliNIgREAWjrYGqPdwVrzzXgicWodTjHYt7RAMM_M4?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdmaFtvZFngGHJIdmZDvIm5fPTqSkhqVrAEBrHHyp-pJcP5Kji5cKf1cfupooBUXfl0&ccb=10-5&oh=00_AfW2hctmjK2An45qa9om4KD-IH6QwQ0G5GE6tfKA7MDfbw&oe=68DC749C&_nc_sid=201bca,8.547727955,81.21052713,mapillary_images/1868454100635150.jpg
1.93865E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An8-y79c3NiaEr0nANWOSkLa5A2q_mWJTD4g6816dZQyVuVBEQYQHzmuOeehEzRd_dQcNoQEKoSkwNa_czoB-w2ugcD-zLtAG2Lvh-ax35oplRbSlM4nqz8iAow_fIKd6WIjj_HYTcG4ME5Jqbk2kIw?stp=s1024x771&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdlqyXzc_R7oUlHqRUyTQq9TrlEepc5q5ydj3E8bPmGHyA3eZhn2KqH8vb1LZcYOM-k&ccb=10-5&oh=00_AfUkqJ2P5O1SAzVFN1VSFe_sHkvqOEKb6na78e9FMZ-y5Q&oe=68DC793F&_nc_sid=201bca,8.5824446,81.2215273,mapillary_images/1938646333533426.jpg
2.60679E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An_NiaQBbjvomgCPLWG3btD9tTjFZMJBSVZ5-XG-Hh9TnTi4BDQT0Hwy3jHgBCTvRp5AEBD2ti_Fh5VYYWNx8tTRgn1ubqizTgmmuNVAii79QFY8ZN1vEt7aBPbiLWj1cn_uHdwZQJ0uPBYzO18SJw?stp=s1024x771&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdmMXXe4zxpfuqhQOViymua14nnFLt6g5hLas_kLO-bQRueKS_u_BS4Zv0GgEIzSV8I&ccb=10-5&oh=00_AfUSk4hrhK9Vadjw8x0J0wY46dJw1ZQHmVZn-tp7Z6JGOw&oe=68DC8EC7&_nc_sid=201bca,8.6164036,81.2120528,mapillary_images/2606789163032303.jpg
4.29001E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An-8BC8YVJleRj-fsFnU1oLEKpfEvwINbNdgOCIngxsgtxif7_XUJ9JFjg0YnGjK6iE2TTcQBqWeC0KnPTSHJqLSU7ihPrxqRdvgw7DvR0kGWvWUdmoof1kNcOSRUNhvY2N4MepSuauiXS-5RSgyVDc?stp=s1024x771&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adlm7Fhtg4kSuGJjPcEsI6aNc1Bym1XpBO_KNHzlabR-0Gw2pC4ktj0PWEP89mFHefw&ccb=10-5&oh=00_AfXyowUTa3Gyi5IksWyBhN0M6pIBiZsMzM9tGz5aAx0tUA&oe=68DC6E77&_nc_sid=201bca,8.5759107,81.230615,mapillary_images/4290005407992995.jpg
1.06705E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An_UNCgL0JqIbnZjpAK0Vkodxz5FjKi0wPt8Wc-TmsV69-z7aAtkOv6lkOpgb_DF6Vi_IumUcDuzMCUts6UYsdmj84fNMeaKxMEHXRiLsRMZrL_hE1ybZBwgJ6OLhwa8-lAke0NXvAfpvSQ94o2BkA?stp=s1024x771&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adks54SDPgtZUg2WpPtewEVlU0sWAmSU50zOeB0wlwdCOOOktLMmrdyh_InvOTPhIAs&ccb=10-5&oh=00_AfXX_LTF353NtH4fEDLdB8ytao7_jUSqhvmgH8EimWCX9w&oe=68DC9F7A&_nc_sid=201bca,8.6141778,81.2142663,mapillary_images/1067054665559316.jpg
1.85444E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An8wRuf-K8X155i3nybOlofJuYDrRrENJWD1-1UapsGcpKfr-01JxIFVGm3hWQaNA164MQ7O7IPInXQXMjYxg_BQKzZRIrZUZwW74f__s1H2k20uu6sQqmfsxSadzCbuADN_WN_V-k9cK4lLuXk8yQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adk6kyIM9i7l_WwoSKgF8h_v44e5RdgCBBbqCCY8nCYxEcMFdgB03889VdUc9AoiYE4&ccb=10-5&oh=00_AfUgBCqcVRjB_Lfh-c7ZbNc4BkvvG81G6CCTzbPGrAfA5A&oe=68DCA07A&_nc_sid=201bca,8.573229834,81.22790398,mapillary_images/1854441311399310.jpg
2.21535E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An9GJLILxAYVZYKKR9fhS2PswRPiR0CAII4mVl9jdrFZFbzA4agxnicBIdl9xBX0zCvddLEEIMqeblgzSy-UtthxY2bFkVGmFIkma3Z-JN-Gr-hn-Eliy8If6nPsbTcUTtbs6SH-DxG7b4JcluaTCQ?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adnu9xvA0rKHSzBYDevOcXPJDte4JLe7Fn_kBAjEtG8Ga95lOUXFThoqwHbMItDOGmA&ccb=10-5&oh=00_AfWR6ObJV1bS8igbABoPVLijuEhietttkSWfBTY4ULkEHA&oe=68DCA353&_nc_sid=201bca,8.555944967,81.19083225,mapillary_images/221534939365700.jpg
5.81301E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An8cDNQWCj4aVS2KjhFjQgdbOm73sDGXaQk1sE62LzfOGFpnV0jd6AUu_HromeTnhKKa5pB6Xh5Zk6vM--woH4hOevwVwdl4LGwWxUpnBxpWg6ccVyaLut9bYononNPU0pTSDAS2gWyvWAHv0Wc11do?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdknbYJmYXU6HGZoyWfeHam4_01S-20NytwirzNy3wTg3QosqNCoV9KNNgdOrkobFpo&ccb=10-5&oh=00_AfXqVYhSSuxghvhHUA5Jktmc2axWMJTlq7WcubnduR8xJQ&oe=68DC7479&_nc_sid=201bca,8.548164347,81.20834829,mapillary_images/581300564394134.jpg
7.26174E+14,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An_4tQESFHBgDJBCpxu-_fAP6zydkyng3EVKQMeIonhojXinEVGH1ptpL66VP6PX_LCnV422PJFy49isIKHv7m109WWamWPrUUxXEm_PXAXKk8UQM4qcDj1iJQaTymTvoT8GQs23Ou88SDukoNRBdA?stp=s1024x771&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdnTe2cOIcJckJIPEmz9ONFeWBkDX4s5vFuefnyUU6Slcdrj4LY6YOEZrzFPEPn-dJQ&ccb=10-5&oh=00_AfXJFL0N7Y6LZ3tsBMICnIneJxPU0WBBk9vLVAwT_2wr8g&oe=68DC748F&_nc_sid=201bca,8.6127921,81.2115395,mapillary_images/726173640317325.jpg
1.57406E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An8p4N_dX8npyv3uPJAmCyIX5rTPv10TAqZnyeQXh6yufxlDGPNXhkHnHUnyWskfZcO_sDnSblQV6pXifennXNpnRz8lrYrREwxfK4uayOzjVC2zxlXxxljrFWJrwZOrIQ09Q_Q6SHz7BuGnNKLyils?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adm-iX3tD124qQZ7v-nUxRFLy3QBu7yBPmMFFjTwtM8v3f2V8x0aT7NZfFWDfgF9Ji8&ccb=10-5&oh=00_AfW3CuUFgobLMJq_NgUiH5ei2Qa0eDCZyb26GQvVEjF85g&oe=68DCA39C&_nc_sid=201bca,8.5766995,81.2340225,mapillary_images/1574057013062979.jpg
3.4128E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An-anwbW8GXH6LbeQr8KDPWxTaBnyvi7Zy8r7HnLXSmspP75Cdvm8a_S6t8ympB7JWxfMWfq7sH7m8kMJ6RL3CSD0Tl66RvgauuJapKSwjFoc2ioSWNzlIZ-suj9Vf-VLW50hzRC_xOmvjvWB9pE7cY?stp=s1024x576&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=AdlbFBh3_WvZrz99EAnk9CKQK5_u-_k4XPJ2O8LFWMFZ7mO-QLJFAX9JSXCBIEBryPU&ccb=10-5&oh=00_AfUJJdIgQOSwJG9cOmxxOdKN1IVIBYEF5kTOQ8rzihpWfQ&oe=68DC71B3&_nc_sid=201bca,8.5778817,81.2346199,mapillary_images/3412800068938655.jpg
9.67528E+15,https://scontent-lax3-1.xx.fbcdn.net/m1/v/t6/An9yZ7oABI20fHtH1WfJFWPs9l10FesgA21S9tQ47GRtrvRyFKU0dPBQShPNYj8FCS3AJ-7BJl4sBKddkVKa8uuB5jGirfBEKE2T0gcStVeyFtvhytodOEcqLMVYCiE0wHUUfVJtP6Cp_Ot5txQXHd0?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=dDfuagftCwBoz54bWp38Lw&_nc_oc=Adn_vWzN2aVZwq23RgHaZVZzxYTOwbjnb6MSBnxsuXM8LavlyW8aRXhHuQEuR54W9VQ&ccb=10-5&oh=00_AfXHpK-TqZeX3SyFmApHW1NUso_3hSvDBNMNhgta7ZE-Yw&oe=68DC9688&_nc_sid=201bca,8.54121299,81.21197001,mapillary_images/9675275175882632.jpg
